experiment,condition,model,seed,base_test_acc,best_test_acc,best_val_acc,best_alpha,delta_pp,test_acc_a0.0,test_acc_a0.3,test_acc_a0.5,test_acc_a0.7,test_acc_a1.0
B,eta=0.1,MLP(8),43,0.6525,0.6875,0.6614583333333334,0.7,3.500000000000003,0.665,0.655,0.66625,0.6875,0.6525
B,eta=0.1,MLP(8),44,0.661875,0.70125,0.659375,0.3,3.937500000000005,0.694375,0.70125,0.66,0.6575,0.661875
B,eta=0.1,MLP(8),45,0.6525,0.67,0.7010416666666667,0.5,1.750000000000007,0.659375,0.64,0.67,0.646875,0.6525
B,eta=0.1,MLP(8),46,0.679375,0.679375,0.65625,1.0,0.0,0.686875,0.665625,0.698125,0.673125,0.679375
B,eta=0.1,MLP(8),47,0.69,0.678125,0.7010416666666667,0.0,-1.187499999999997,0.678125,0.673125,0.6875,0.665625,0.69
B,eta=0.1,MLP(8),48,0.666875,0.665,0.6979166666666666,0.3,-0.187499999999996,0.65,0.665,0.639375,0.643125,0.666875
B,eta=0.1,MLP(8),49,0.671875,0.69625,0.6822916666666666,0.0,2.4375000000000036,0.69625,0.70375,0.681875,0.65,0.671875
B,eta=0.1,MLP(8),50,0.640625,0.6575,0.659375,0.7,1.6874999999999973,0.658125,0.65125,0.665,0.6575,0.640625
B,eta=0.1,MLP(8),51,0.63625,0.66,0.659375,0.5,2.375000000000005,0.626875,0.67,0.66,0.67,0.63625
B,eta=0.1,MLP(8),52,0.66375,0.69,0.6885416666666667,0.0,2.6249999999999996,0.69,0.664375,0.6775,0.674375,0.66375
B,eta=0.1,MLP(8),53,0.67375,0.67625,0.6822916666666666,0.3,0.2500000000000058,0.688125,0.67625,0.6975,0.683125,0.67375
B,eta=0.1,MLP(8),54,0.665,0.703125,0.696875,0.7,3.8124999999999964,0.680625,0.67875,0.69125,0.703125,0.665
B,eta=0.1,MLP(8),55,0.7125,0.71375,0.7197916666666667,0.3,0.12499999999999734,0.71375,0.71375,0.7,0.710625,0.7125
B,eta=0.1,MLP(8),56,0.7075,0.7075,0.7052083333333333,1.0,0.0,0.704375,0.67125,0.69375,0.669375,0.7075
B,eta=0.1,MLP(8),57,0.675,0.6825,0.69375,0.5,0.7499999999999951,0.663125,0.67375,0.6825,0.651875,0.675
B,eta=0.1,MLP(8),58,0.66,0.714375,0.6927083333333334,0.5,5.437499999999995,0.6975,0.67625,0.714375,0.659375,0.66
B,eta=0.1,MLP(8),59,0.643125,0.693125,0.7052083333333333,0.3,5.000000000000004,0.665,0.693125,0.639375,0.673125,0.643125
B,eta=0.1,MLP(8),60,0.650625,0.67875,0.6739583333333333,0.3,2.8124999999999956,0.659375,0.67875,0.65375,0.6575,0.650625
B,eta=0.1,MLP(8),61,0.64375,0.706875,0.6760416666666667,0.5,6.312499999999998,0.683125,0.695,0.706875,0.66875,0.64375
B,eta=0.1,MLP(16),42,0.715625,0.73,0.728125,0.7,1.4375000000000027,0.709375,0.7225,0.728125,0.73,0.715625
B,eta=0.1,MLP(16),43,0.716875,0.716875,0.7135416666666666,1.0,0.0,0.72125,0.709375,0.71875,0.714375,0.716875
B,eta=0.1,MLP(16),44,0.714375,0.730625,0.7104166666666667,0.5,1.6249999999999987,0.726875,0.7225,0.730625,0.706875,0.714375
B,eta=0.1,MLP(16),45,0.708125,0.71125,0.7333333333333333,0.3,0.31250000000000444,0.695625,0.71125,0.70875,0.718125,0.708125
B,eta=0.1,MLP(16),46,0.733125,0.73125,0.715625,0.0,-0.1875000000000071,0.73125,0.726875,0.724375,0.716875,0.733125
B,eta=0.1,MLP(16),47,0.730625,0.740625,0.7208333333333333,0.7,1.0000000000000009,0.721875,0.729375,0.72625,0.740625,0.730625
B,eta=0.1,MLP(16),48,0.71125,0.70625,0.7572916666666667,0.3,-0.5000000000000004,0.706875,0.70625,0.71125,0.70875,0.71125
B,eta=0.1,MLP(16),49,0.7325,0.746875,0.7395833333333334,0.3,1.4374999999999916,0.73375,0.746875,0.724375,0.724375,0.7325
B,eta=0.1,MLP(16),50,0.718125,0.721875,0.7385416666666667,0.0,0.3750000000000031,0.721875,0.725,0.720625,0.709375,0.718125
B,eta=0.1,MLP(16),51,0.730625,0.7325,0.728125,0.0,0.1875000000000071,0.7325,0.71625,0.7275,0.72,0.730625
B,eta=0.1,MLP(16),52,0.72625,0.73875,0.746875,0.3,1.2500000000000067,0.731875,0.73875,0.73125,0.729375,0.72625
B,eta=0.1,MLP(16),53,0.68875,0.72375,0.740625,0.3,3.500000000000003,0.7125,0.72375,0.715,0.720625,0.68875
B,eta=0.1,MLP(16),54,0.730625,0.719375,0.7375,0.5,-1.1249999999999982,0.7275,0.725625,0.719375,0.7175,0.730625
B,eta=0.1,MLP(16),55,0.73375,0.761875,0.75625,0.3,2.8124999999999956,0.745,0.761875,0.716875,0.7625,0.73375
B,eta=0.1,MLP(16),56,0.71375,0.7325,0.7375,0.7,1.8750000000000044,0.735625,0.7175,0.711875,0.7325,0.71375
B,eta=0.1,MLP(16),57,0.71125,0.73,0.7520833333333333,0.0,1.8749999999999933,0.73,0.708125,0.725,0.718125,0.71125
B,eta=0.1,MLP(16),58,0.730625,0.718125,0.725,0.7,-1.2499999999999956,0.725,0.728125,0.72,0.718125,0.730625
B,eta=0.1,MLP(16),59,0.720625,0.71625,0.740625,0.5,-0.4374999999999907,0.72375,0.704375,0.71625,0.7075,0.720625
B,eta=0.1,MLP(16),60,0.715,0.723125,0.7208333333333333,0.7,0.8125000000000049,0.72375,0.719375,0.718125,0.723125,0.715
B,eta=0.1,MLP(16),61,0.735,0.74375,0.715625,0.7,0.8750000000000036,0.746875,0.739375,0.740625,0.74375,0.735
B,eta=0.1,MLP(32),42,0.731875,0.735625,0.7479166666666667,0.7,0.374999999999992,0.73875,0.7425,0.738125,0.735625,0.731875
B,eta=0.1,MLP(32),43,0.729375,0.75125,0.7416666666666667,0.0,2.187499999999998,0.75125,0.74125,0.7425,0.73375,0.729375
B,eta=0.1,MLP(32),44,0.74125,0.74125,0.7104166666666667,1.0,0.0,0.7375,0.73,0.72625,0.728125,0.74125
B,eta=0.1,MLP(32),45,0.739375,0.7275,0.7458333333333333,0.0,-1.187499999999997,0.7275,0.723125,0.731875,0.724375,0.739375
B,eta=0.1,MLP(32),46,0.74,0.748125,0.73125,0.5,0.8125000000000049,0.743125,0.755625,0.748125,0.740625,0.74
B,eta=0.1,MLP(32),47,0.745625,0.75125,0.7260416666666667,0.7,0.5624999999999991,0.74625,0.73,0.753125,0.75125,0.745625
B,eta=0.1,MLP(32),48,0.724375,0.73875,0.7875,0.3,1.4375000000000027,0.71625,0.73875,0.721875,0.724375,0.724375
B,eta=0.1,MLP(32),49,0.74,0.74875,0.7520833333333333,0.3,0.8750000000000036,0.743125,0.74875,0.765625,0.75625,0.74
B,eta=0.1,MLP(32),50,0.724375,0.728125,0.7583333333333333,0.5,0.3750000000000031,0.734375,0.73375,0.728125,0.73625,0.724375
B,eta=0.1,MLP(32),51,0.73375,0.743125,0.7395833333333334,0.7,0.9375000000000022,0.739375,0.73375,0.7325,0.743125,0.73375
B,eta=0.1,MLP(32),52,0.72875,0.7425,0.7520833333333333,0.0,1.375000000000004,0.7425,0.750625,0.748125,0.750625,0.72875
B,eta=0.1,MLP(32),53,0.72875,0.7325,0.7552083333333334,0.5,0.3750000000000031,0.740625,0.73375,0.7325,0.748125,0.72875
B,eta=0.1,MLP(32),54,0.7275,0.75,0.7552083333333334,0.0,2.2499999999999964,0.75,0.72625,0.729375,0.733125,0.7275
B,eta=0.1,MLP(32),55,0.755,0.761875,0.7645833333333333,0.5,0.6874999999999964,0.76625,0.751875,0.761875,0.746875,0.755
B,eta=0.1,MLP(32),56,0.74625,0.753125,0.75625,0.0,0.6875000000000075,0.753125,0.73125,0.734375,0.746875,0.74625
B,eta=0.1,MLP(32),57,0.730625,0.751875,0.7625,0.3,2.124999999999999,0.75375,0.751875,0.749375,0.750625,0.730625
B,eta=0.1,MLP(32),58,0.745,0.750625,0.7395833333333334,0.0,0.5624999999999991,0.750625,0.746875,0.7525,0.741875,0.745
B,eta=0.1,MLP(32),59,0.711875,0.74,0.75,0.5,2.8124999999999956,0.731875,0.728125,0.74,0.73625,0.711875
B,eta=0.1,MLP(32),60,0.741875,0.7425,0.7302083333333333,0.3,0.06250000000000977,0.734375,0.7425,0.73875,0.73125,0.741875
B,eta=0.1,MLP(32),61,0.748125,0.755,0.7260416666666667,0.3,0.6874999999999964,0.750625,0.755,0.75375,0.751875,0.748125
B,eta=0.1,MLP(16x2),42,0.728125,0.75,0.75,0.3,2.187499999999998,0.75125,0.75,0.7575,0.72875,0.728125
B,eta=0.1,MLP(16x2),43,0.73,0.7725,0.7604166666666666,0.7,4.249999999999998,0.775,0.746875,0.74,0.7725,0.73
B,eta=0.1,MLP(16x2),44,0.7625,0.760625,0.7322916666666667,0.0,-0.187499999999996,0.760625,0.76625,0.76625,0.763125,0.7625
B,eta=0.1,MLP(16x2),45,0.75,0.771875,0.7739583333333333,0.5,2.187499999999998,0.744375,0.764375,0.771875,0.72,0.75
B,eta=0.1,MLP(16x2),46,0.74375,0.780625,0.753125,0.0,3.687499999999999,0.780625,0.7475,0.7275,0.7475,0.74375
B,eta=0.1,MLP(16x2),47,0.73125,0.780625,0.7541666666666667,0.7,4.937500000000005,0.75375,0.75,0.75375,0.780625,0.73125
B,eta=0.1,MLP(16x2),48,0.74125,0.733125,0.78125,0.3,-0.8124999999999938,0.718125,0.733125,0.741875,0.735,0.74125
B,eta=0.1,MLP(16x2),49,0.7625,0.766875,0.7645833333333333,0.0,0.4375000000000018,0.766875,0.759375,0.76875,0.759375,0.7625
B,eta=0.1,MLP(16x2),50,0.7375,0.755625,0.7583333333333333,0.7,1.8124999999999947,0.748125,0.725,0.73,0.755625,0.7375
B,eta=0.1,MLP(16x2),51,0.75125,0.77,0.746875,0.7,1.8750000000000044,0.745625,0.74375,0.755,0.77,0.75125
B,eta=0.1,MLP(16x2),52,0.7575,0.775625,0.78125,0.3,1.8125000000000058,0.74625,0.775625,0.760625,0.751875,0.7575
B,eta=0.1,MLP(16x2),53,0.72875,0.769375,0.765625,0.7,4.062500000000002,0.73125,0.75125,0.749375,0.769375,0.72875
B,eta=0.1,MLP(16x2),54,0.735,0.77625,0.7666666666666667,0.0,4.125000000000001,0.77625,0.76125,0.771875,0.745625,0.735
B,eta=0.1,MLP(16x2),55,0.760625,0.77125,0.7697916666666667,0.5,1.0624999999999996,0.7675,0.749375,0.77125,0.780625,0.760625
B,eta=0.1,MLP(16x2),56,0.7375,0.76875,0.7697916666666667,0.3,3.125,0.75375,0.76875,0.76125,0.745625,0.7375
B,eta=0.1,MLP(16x2),57,0.759375,0.759375,0.7770833333333333,1.0,0.0,0.770625,0.759375,0.7525,0.758125,0.759375
B,eta=0.1,MLP(16x2),58,0.770625,0.766875,0.75625,0.7,-0.3750000000000031,0.7525,0.76125,0.755,0.766875,0.770625
B,eta=0.1,MLP(16x2),59,0.715625,0.74875,0.7885416666666667,0.7,3.312500000000007,0.741875,0.7225,0.7225,0.74875,0.715625
B,eta=0.1,MLP(16x2),60,0.74375,0.755,0.7541666666666667,0.7,1.1249999999999982,0.731875,0.74,0.749375,0.755,0.74375
B,eta=0.1,MLP(16x2),61,0.750625,0.764375,0.7385416666666667,0.5,1.375000000000004,0.744375,0.76375,0.764375,0.755625,0.750625
B,eta=0.1,MLP(32x2),42,0.765,0.77625,0.7791666666666667,0.3,1.1249999999999982,0.76,0.77625,0.775,0.778125,0.765
B,eta=0.1,MLP(32x2),43,0.764375,0.794375,0.7729166666666667,0.7,3.0000000000000027,0.785,0.79375,0.796875,0.794375,0.764375
B,eta=0.1,MLP(32x2),44,0.773125,0.791875,0.75,0.7,1.8750000000000044,0.783125,0.7725,0.783125,0.791875,0.773125
B,eta=0.1,MLP(32x2),45,0.771875,0.786875,0.7885416666666667,0.0,1.5000000000000013,0.786875,0.780625,0.7725,0.763125,0.771875
B,eta=0.1,MLP(32x2),46,0.77,0.80125,0.778125,0.0,3.125,0.80125,0.785,0.78,0.784375,0.77
B,eta=0.1,MLP(32x2),47,0.77375,0.7775,0.771875,0.3,0.374999999999992,0.77375,0.7775,0.776875,0.774375,0.77375
B,eta=0.1,MLP(32x2),48,0.75625,0.75625,0.8052083333333333,1.0,0.0,0.74875,0.755,0.755625,0.76375,0.75625
B,eta=0.1,MLP(32x2),49,0.78,0.7775,0.778125,0.3,-0.2500000000000058,0.779375,0.7775,0.7825,0.7775,0.78
B,eta=0.1,MLP(32x2),50,0.763125,0.75875,0.7791666666666667,0.7,-0.4375000000000018,0.7725,0.765,0.77625,0.75875,0.763125
B,eta=0.1,MLP(32x2),51,0.769375,0.78,0.778125,0.7,1.0624999999999996,0.779375,0.770625,0.773125,0.78,0.769375
B,eta=0.1,MLP(32x2),52,0.785,0.784375,0.7864583333333334,0.5,-0.06249999999999867,0.781875,0.788125,0.784375,0.78,0.785
B,eta=0.1,MLP(32x2),53,0.765,0.765,0.7833333333333333,0.5,0.0,0.764375,0.7825,0.765,0.768125,0.765
B,eta=0.1,MLP(32x2),54,0.77,0.774375,0.784375,0.7,0.4375000000000018,0.780625,0.784375,0.765,0.774375,0.77
B,eta=0.1,MLP(32x2),55,0.773125,0.79875,0.8083333333333333,0.0,2.562500000000001,0.79875,0.785,0.795625,0.790625,0.773125
B,eta=0.1,MLP(32x2),56,0.753125,0.781875,0.784375,0.0,2.8749999999999942,0.781875,0.7775,0.79,0.775625,0.753125
B,eta=0.1,MLP(32x2),57,0.773125,0.78125,0.8,0.3,0.8125000000000049,0.76625,0.78125,0.7775,0.781875,0.773125
B,eta=0.1,MLP(32x2),58,0.78,0.785625,0.7760416666666666,0.3,0.5624999999999991,0.789375,0.785625,0.78375,0.783125,0.78
B,eta=0.1,MLP(32x2),59,0.74125,0.75875,0.7927083333333333,0.3,1.750000000000007,0.749375,0.75875,0.7525,0.75875,0.74125
B,eta=0.1,MLP(32x2),60,0.7625,0.779375,0.7760416666666666,0.0,1.6875000000000084,0.779375,0.7675,0.778125,0.773125,0.7625
B,eta=0.1,MLP(32x2),61,0.785625,0.785625,0.7572916666666667,1.0,0.0,0.775,0.776875,0.7925,0.78625,0.785625
B,eta=0.2,"RF(50,d5)",42,0.608125,0.61125,0.603125,0.0,0.31249999999999334,0.61125,0.608125,0.606875,0.60875,0.608125
B,eta=0.2,"RF(50,d5)",43,0.593125,0.593125,0.6052083333333333,1.0,0.0,0.593125,0.590625,0.59,0.5925,0.593125
B,eta=0.2,"RF(50,d5)",44,0.60375,0.60375,0.603125,1.0,0.0,0.60125,0.599375,0.605,0.60375,0.60375
B,eta=0.2,"RF(50,d5)",45,0.59125,0.58625,0.5802083333333333,0.7,-0.5000000000000004,0.5825,0.5875,0.5875,0.58625,0.59125
B,eta=0.2,"RF(50,d5)",46,0.57375,0.57375,0.5729166666666666,1.0,0.0,0.56625,0.574375,0.571875,0.575625,0.57375
B,eta=0.2,"RF(50,d5)",47,0.60125,0.599375,0.5885416666666666,0.3,-0.187499999999996,0.606875,0.599375,0.598125,0.6,0.60125
B,eta=0.2,"RF(50,d5)",48,0.589375,0.593125,0.5854166666666667,0.3,0.3750000000000031,0.588125,0.593125,0.58875,0.585625,0.589375
B,eta=0.2,"RF(50,d5)",49,0.595,0.6,0.6010416666666667,0.0,0.5000000000000004,0.6,0.6,0.5975,0.595,0.595
B,eta=0.2,"RF(50,d5)",50,0.5875,0.5875,0.6135416666666667,1.0,0.0,0.58,0.5825,0.58125,0.588125,0.5875
B,eta=0.2,"RF(50,d5)",51,0.600625,0.60625,0.5895833333333333,0.0,0.5624999999999991,0.60625,0.603125,0.6025,0.6,0.600625
B,eta=0.2,"RF(50,d5)",52,0.58,0.585,0.5927083333333333,0.5,0.5000000000000004,0.5825,0.579375,0.585,0.583125,0.58
B,eta=0.2,"RF(50,d5)",53,0.569375,0.569375,0.565625,1.0,0.0,0.558125,0.5575,0.56125,0.565,0.569375
B,eta=0.2,"RF(50,d5)",54,0.608125,0.60375,0.6010416666666667,0.5,-0.4375000000000018,0.59375,0.605625,0.60375,0.604375,0.608125
B,eta=0.2,"RF(50,d5)",55,0.59375,0.6025,0.603125,0.0,0.8750000000000036,0.6025,0.6,0.59875,0.5975,0.59375
B,eta=0.2,"RF(50,d5)",56,0.58875,0.5975,0.6239583333333333,0.3,0.8750000000000036,0.588125,0.5975,0.59,0.590625,0.58875
B,eta=0.2,"RF(50,d5)",57,0.604375,0.6025,0.6104166666666667,0.7,-0.187499999999996,0.5925,0.59875,0.594375,0.6025,0.604375
B,eta=0.2,"RF(50,d5)",58,0.579375,0.58,0.5854166666666667,0.5,0.06249999999999867,0.576875,0.58125,0.58,0.5725,0.579375
B,eta=0.2,"RF(50,d5)",59,0.58875,0.58875,0.5864583333333333,1.0,0.0,0.57875,0.580625,0.583125,0.586875,0.58875
B,eta=0.2,"RF(50,d5)",60,0.606875,0.605625,0.5875,0.7,-0.12500000000000844,0.6025,0.60375,0.605,0.605625,0.606875
B,eta=0.2,"RF(50,d5)",61,0.58375,0.586875,0.5854166666666667,0.7,0.31250000000000444,0.580625,0.583125,0.584375,0.586875,0.58375
B,eta=0.2,"RF(20,d3)",42,0.5425,0.54125,0.534375,0.3,-0.12499999999999734,0.543125,0.54125,0.540625,0.5425,0.5425
B,eta=0.2,"RF(20,d3)",43,0.53125,0.53125,0.5229166666666667,1.0,0.0,0.5125,0.524375,0.51125,0.518125,0.53125
B,eta=0.2,"RF(20,d3)",44,0.5275,0.5275,0.546875,1.0,0.0,0.521875,0.519375,0.521875,0.520625,0.5275
B,eta=0.2,"RF(20,d3)",45,0.4925,0.529375,0.5427083333333333,0.3,3.6875000000000044,0.51875,0.529375,0.516875,0.516875,0.4925
B,eta=0.2,"RF(20,d3)",46,0.51625,0.51625,0.49270833333333336,1.0,0.0,0.5125,0.51125,0.5075,0.505,0.51625
B,eta=0.2,"RF(20,d3)",47,0.4725,0.476875,0.4708333333333333,0.3,0.4375000000000018,0.46875,0.476875,0.47125,0.473125,0.4725
B,eta=0.2,"RF(20,d3)",48,0.5425,0.5425,0.5541666666666667,1.0,0.0,0.53125,0.52375,0.523125,0.53375,0.5425
B,eta=0.2,"RF(20,d3)",49,0.5375,0.545,0.5552083333333333,0.3,0.7500000000000062,0.533125,0.545,0.545625,0.5525,0.5375
B,eta=0.2,"RF(20,d3)",50,0.52375,0.540625,0.5635416666666667,0.7,1.6874999999999973,0.525,0.528125,0.53,0.540625,0.52375
B,eta=0.2,"RF(20,d3)",51,0.523125,0.523125,0.53125,1.0,0.0,0.52625,0.52625,0.51875,0.52,0.523125
B,eta=0.2,"RF(20,d3)",52,0.515,0.504375,0.5041666666666667,0.0,-1.0624999999999996,0.504375,0.50125,0.500625,0.50625,0.515
B,eta=0.2,"RF(20,d3)",53,0.5225,0.5225,0.5239583333333333,1.0,0.0,0.51,0.514375,0.51625,0.518125,0.5225
B,eta=0.2,"RF(20,d3)",54,0.50875,0.513125,0.5041666666666667,0.5,0.4375000000000018,0.51375,0.515,0.513125,0.5025,0.50875
B,eta=0.2,"RF(20,d3)",55,0.481875,0.509375,0.5208333333333334,0.0,2.7500000000000027,0.509375,0.5075,0.5075,0.48125,0.481875
B,eta=0.2,"RF(20,d3)",56,0.5225,0.5275,0.559375,0.3,0.5000000000000004,0.525,0.5275,0.51875,0.525,0.5225
B,eta=0.2,"RF(20,d3)",57,0.5425,0.545625,0.54375,0.7,0.31250000000000444,0.536875,0.534375,0.53875,0.545625,0.5425
B,eta=0.2,"RF(20,d3)",58,0.50625,0.521875,0.540625,0.0,1.5625,0.521875,0.503125,0.5175,0.50625,0.50625
B,eta=0.2,"RF(20,d3)",59,0.5425,0.5425,0.5427083333333333,1.0,0.0,0.529375,0.53625,0.535,0.53875,0.5425
B,eta=0.2,"RF(20,d3)",60,0.51125,0.52125,0.509375,0.5,1.0000000000000009,0.510625,0.518125,0.52125,0.516875,0.51125
B,eta=0.2,"RF(20,d3)",61,0.543125,0.54125,0.5364583333333334,0.7,-0.187499999999996,0.531875,0.53625,0.535,0.54125,0.543125
B,eta=0.2,XGB(sm),42,0.67125,0.67125,0.6645833333333333,0.5,0.0,0.673125,0.6725,0.67125,0.6675,0.67125
B,eta=0.2,XGB(sm),43,0.64375,0.6525,0.6635416666666667,0.0,0.8749999999999925,0.6525,0.644375,0.64375,0.644375,0.64375
B,eta=0.2,XGB(sm),44,0.663125,0.663125,0.6572916666666667,1.0,0.0,0.66625,0.6675,0.661875,0.655625,0.663125
B,eta=0.2,XGB(sm),45,0.66,0.66125,0.63125,0.5,0.12499999999999734,0.65875,0.664375,0.66125,0.656875,0.66
B,eta=0.2,XGB(sm),46,0.661875,0.661875,0.6510416666666666,0.0,0.0,0.661875,0.65875,0.6575,0.659375,0.661875
B,eta=0.2,XGB(sm),47,0.64625,0.64875,0.6520833333333333,0.0,0.2500000000000058,0.64875,0.644375,0.643125,0.645,0.64625
B,eta=0.2,XGB(sm),48,0.656875,0.659375,0.6416666666666667,0.3,0.2500000000000058,0.66125,0.659375,0.66125,0.66,0.656875
B,eta=0.2,XGB(sm),49,0.66375,0.67,0.678125,0.0,0.6250000000000089,0.67,0.666875,0.665625,0.67,0.66375
B,eta=0.2,XGB(sm),50,0.65,0.654375,0.6822916666666666,0.3,0.4375000000000018,0.653125,0.654375,0.64875,0.65375,0.65
B,eta=0.2,XGB(sm),51,0.659375,0.66125,0.6552083333333333,0.3,0.187499999999996,0.67,0.66125,0.66125,0.660625,0.659375
B,eta=0.2,XGB(sm),52,0.650625,0.651875,0.65,0.7,0.12499999999999734,0.659375,0.660625,0.654375,0.651875,0.650625
B,eta=0.2,XGB(sm),53,0.65125,0.65125,0.6447916666666667,0.7,0.0,0.655,0.65875,0.654375,0.65125,0.65125
B,eta=0.2,XGB(sm),54,0.654375,0.653125,0.6708333333333333,0.3,-0.12500000000000844,0.656875,0.653125,0.655,0.656875,0.654375
B,eta=0.2,XGB(sm),55,0.646875,0.64625,0.6572916666666667,0.7,-0.06249999999999867,0.655,0.659375,0.651875,0.64625,0.646875
B,eta=0.2,XGB(sm),56,0.64625,0.644375,0.6645833333333333,0.3,-0.187499999999996,0.6475,0.644375,0.645,0.644375,0.64625
B,eta=0.2,XGB(sm),57,0.679375,0.68625,0.6489583333333333,0.0,0.6875000000000075,0.68625,0.681875,0.68375,0.676875,0.679375
B,eta=0.2,XGB(sm),58,0.641875,0.64125,0.6510416666666666,0.3,-0.06249999999999867,0.648125,0.64125,0.640625,0.641875,0.641875
B,eta=0.2,XGB(sm),59,0.65875,0.660625,0.6604166666666667,0.3,0.1875000000000071,0.6625,0.660625,0.660625,0.65,0.65875
B,eta=0.2,XGB(sm),60,0.68375,0.67875,0.6697916666666667,0.3,-0.5000000000000004,0.679375,0.67875,0.68125,0.675625,0.68375
B,eta=0.2,XGB(sm),61,0.65875,0.655625,0.65,0.7,-0.31249999999999334,0.658125,0.658125,0.656875,0.655625,0.65875
B,eta=0.2,GB(sm),42,0.6775,0.6825,0.6802083333333333,0.3,0.5000000000000004,0.68375,0.6825,0.684375,0.68,0.6775
B,eta=0.2,GB(sm),43,0.66125,0.664375,0.6854166666666667,0.0,0.31250000000000444,0.664375,0.66,0.661875,0.655,0.66125
B,eta=0.2,GB(sm),44,0.67125,0.67125,0.6708333333333333,1.0,0.0,0.671875,0.671875,0.67375,0.668125,0.67125
B,eta=0.2,GB(sm),45,0.6675,0.673125,0.6447916666666667,0.7,0.5624999999999991,0.669375,0.67375,0.67125,0.673125,0.6675
B,eta=0.2,GB(sm),46,0.658125,0.669375,0.6583333333333333,0.3,1.1250000000000093,0.663125,0.669375,0.659375,0.656875,0.658125
B,eta=0.2,GB(sm),47,0.659375,0.659375,0.6645833333333333,1.0,0.0,0.660625,0.661875,0.659375,0.655625,0.659375
B,eta=0.2,GB(sm),48,0.669375,0.670625,0.6552083333333333,0.3,0.12499999999999734,0.673125,0.670625,0.66875,0.665625,0.669375
B,eta=0.2,GB(sm),49,0.663125,0.675,0.684375,0.0,1.187500000000008,0.675,0.671875,0.6675,0.665625,0.663125
B,eta=0.2,GB(sm),50,0.6575,0.6625,0.690625,0.5,0.5000000000000004,0.6675,0.66125,0.6625,0.660625,0.6575
B,eta=0.2,GB(sm),51,0.664375,0.6675,0.65,0.0,0.31249999999999334,0.6675,0.665,0.6625,0.66375,0.664375
B,eta=0.2,GB(sm),52,0.670625,0.678125,0.6666666666666666,0.3,0.7499999999999951,0.6725,0.678125,0.676875,0.6775,0.670625
B,eta=0.2,GB(sm),53,0.65875,0.658125,0.6520833333333333,0.0,-0.06249999999999867,0.658125,0.663125,0.663125,0.65625,0.65875
B,eta=0.2,GB(sm),54,0.661875,0.656875,0.6833333333333333,0.3,-0.5000000000000004,0.655,0.656875,0.649375,0.65375,0.661875
B,eta=0.2,GB(sm),55,0.661875,0.660625,0.6635416666666667,0.7,-0.12499999999999734,0.664375,0.6675,0.66375,0.660625,0.661875
B,eta=0.2,GB(sm),56,0.6575,0.66125,0.6791666666666667,0.3,0.3750000000000031,0.664375,0.66125,0.6575,0.661875,0.6575
B,eta=0.2,GB(sm),57,0.6925,0.695625,0.6604166666666667,0.7,0.31250000000000444,0.69,0.69375,0.695,0.695625,0.6925
B,eta=0.2,GB(sm),58,0.655625,0.6575,0.65625,0.0,0.187499999999996,0.6575,0.655625,0.653125,0.655,0.655625
B,eta=0.2,GB(sm),59,0.6725,0.678125,0.671875,0.0,0.5624999999999991,0.678125,0.673125,0.67125,0.6675,0.6725
B,eta=0.2,GB(sm),60,0.69,0.68625,0.671875,0.0,-0.374999999999992,0.68625,0.685625,0.689375,0.69,0.69
B,eta=0.2,GB(sm),61,0.6775,0.674375,0.6489583333333333,0.3,-0.31250000000000444,0.6625,0.674375,0.668125,0.668125,0.6775
B,eta=0.2,DT(d5),42,0.56875,0.571875,0.5447916666666667,0.0,0.31250000000000444,0.571875,0.571875,0.571875,0.571875,0.56875
B,eta=0.2,DT(d5),43,0.543125,0.545625,0.5395833333333333,0.0,0.2500000000000058,0.545625,0.544375,0.543125,0.543125,0.543125
B,eta=0.2,DT(d5),44,0.564375,0.564375,0.5375,1.0,0.0,0.561875,0.564375,0.56375,0.56375,0.564375
B,eta=0.2,DT(d5),45,0.515625,0.528125,0.5135416666666667,0.3,1.2499999999999956,0.52625,0.528125,0.528125,0.515,0.515625
B,eta=0.2,DT(d5),46,0.5175,0.545625,0.5322916666666667,0.7,2.8125000000000067,0.531875,0.55375,0.528125,0.545625,0.5175
B,eta=0.2,DT(d5),47,0.498125,0.498125,0.48541666666666666,0.3,0.0,0.49625,0.498125,0.498125,0.5,0.498125
B,eta=0.2,DT(d5),48,0.551875,0.546875,0.5395833333333333,0.3,-0.5000000000000004,0.546875,0.546875,0.546875,0.546875,0.551875
B,eta=0.2,DT(d5),49,0.51375,0.519375,0.534375,0.3,0.5624999999999991,0.51,0.519375,0.519375,0.519375,0.51375
B,eta=0.2,DT(d5),50,0.526875,0.526875,0.5083333333333333,1.0,0.0,0.51625,0.526875,0.515,0.52625,0.526875
B,eta=0.2,DT(d5),51,0.548125,0.54625,0.5489583333333333,0.3,-0.187499999999996,0.54625,0.54625,0.545625,0.545625,0.548125
B,eta=0.2,DT(d5),52,0.54375,0.54375,0.5395833333333333,1.0,0.0,0.54625,0.54625,0.545,0.545625,0.54375
B,eta=0.2,DT(d5),53,0.519375,0.519375,0.5145833333333333,0.5,0.0,0.510625,0.514375,0.519375,0.521875,0.519375
B,eta=0.2,DT(d5),54,0.540625,0.540625,0.5635416666666667,0.7,0.0,0.5425,0.536875,0.5375,0.540625,0.540625
